subject_id,loc_plot_state1,loc_plot_city1,loc_plot_state2,loc_plot_city2,date_exposure,plot_target1,plot_target2,plot_target3,attack_preparation,op_security,anticp_fatals_targ,extent_plot,violent,criminal_severity,criminal_charges,indict_arrest,group_membership,terrorist_group_name1,terrorist_group_name2,terrorist_group_name3,actively_recruited,recruiter1,recruiter2,recruiter3,actively_connect,role_group,length_group,clique,clique_radicalize,clique_connect,internet_radicalization,media_radicalization,social_media,social_media_frequency,social_media_platform1,social_media_platform2,social_media_platform3,social_media_platform4,social_media_platform5,social_media_activities1,social_media_activities2,social_media_activities3,social_media_activities4,social_media_activities5,social_media_activities6,social_media_activities7,radicalization_islamist,radicalization_far_right,radicalization_far_left,radicalization_single_issue,ideological_sub_category1,ideological_sub_category2,ideological_sub_category3,loc_habitation_state1,loc_habitation_city1,loc_habitation_state2,loc_habitation_city2,external_rad,rad_duration,radical_behaviors,radical_beliefs,us_govt_leader,foreign_govt_leader,event_influence1,event_influence2,event_influence3,event_influence4,beliefs_trajectory,behaviors_trajectory,radicalization_sequence,radicalization_place,prison_radicalize,broad_ethnicity,age,marital_status,children,gender,religious_background,convert,convert_date,reawakening,reawakening_date,citizenship,residency_status,nativity,time_us_months,immigrant_generation,immigrant_source,language_english,diaspora_ties,education,student,education_change,employment_status,change_performance,work_history,military,foreign_military,social_stratum_childhood,social_stratum_adulthood,aspirations,abuse_child,abuse_adult,abuse_type1,abuse_type2,abuse_type3,psychological,alcohol_drug,absent_parent,overseas_family,close_family,family_religiosity,family_ideology,family_ideological_level,prison_family_friend,crime_family_friend,radical_friend,radical_family,radical_signif_other,relationship_troubles,platonic_troubles,unstructured_time,friendship_source1,friendship_source2,friendship_source3,kicked_out,previous_criminal_activity,previous_criminal_activity_type1,previous_criminal_activity_type2,previous_criminal_activity_type3,previous_criminal_activity_age,gang,gang_age_joined,trauma,other_ideologies,angry_us,group_grievance,standing,year,month
1028,Virginia,Alexandria,,,2003-06-01,-88.0,,,-88.0,-88.0,-88.0,0.0,1,7.0,2.0,4.0,3.0,Lashkar-e Tayyiba (LeT),,,1.0,4.0,,,1.0,3.0,21.0,1.0,1.0,1.0,,1.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Virginia,,,,1.0,2.0,8.0,5.0,1.0,1.0,1.0,,,,2.0,2.0,,1,-88.0,,30.0,2.0,2.0,2,,1.0,,,,United States of America,1.0,United States of America,342.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,1.0,0.0,4.0,1.0,0.0,,2.0,,0,0,-88.0,,,0,0,,,,,,,,,2.0,0.0,0.0,0.0,,,4.0,,,,,,,,,0.0,-88.0,,0.0,1.0,3.0,,2003,6
1029,Virginia,Fredericksburg,,,2003-06-01,-88.0,,,-88.0,-88.0,-88.0,0.0,0,5.0,2.0,4.0,3.0,Lashkar-e Tayyiba (LeT),,,,,,,1.0,2.0,36.0,1.0,1.0,1.0,,1.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Virginia,Falls Church,,,1.0,3.0,8.0,5.0,1.0,1.0,1.0,,,,1.0,1.0,1,,-88.0,2.0,35.0,2.0,2.0,2,11.0,1.0,1994-01-01 00:00:00,0.0,-88,United States of America,1.0,United States of America,420.0,0.0,-88,-88.0,-88.0,5.0,0.0,-88.0,1.0,0.0,4.0,3.0,0.0,2.0,2.0,3.0,0,0,-88.0,,,0,0,,,2.0,1.0,,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,,0.0,0.0,-88.0,,,-88.0,0.0,-88.0,0.0,0.0,1.0,,,2003,6
1031,Virginia,Arlington,,,2003-06-01,-88.0,,,-88.0,-88.0,-88.0,0.0,1,7.0,2.0,4.0,3.0,Lashkar-e Tayyiba (LeT),,,,,,,1.0,1.0,12.0,1.0,1.0,1.0,,1.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Virginia,Falls Church,,,,,8.0,,,,1.0,,,,2.0,2.0,1,,-88.0,,28.0,1.0,1.0,2,1.0,0.0,-88,0.0,-88,United States of America,1.0,United States of America,336.0,0.0,-88,-88.0,-88.0,9.0,,,,,,0.0,0.0,2.0,2.0,,0,0,-88.0,,,0,0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,,,,2003,6
1035,New York,New York,,,2004-08-29,19.0,,,2.0,0.0,3.0,1.0,1,7.0,2.0,4.0,1.0,-88,,,0.0,-88.0,,,0.0,2.0,,1.0,,0.0,,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,New York,New York,,,,2.0,7.0,4.0,1.0,0.0,5.0,8.0,,,1.0,1.0,1,0,0.0,4.0,21.0,1.0,0.0,2,5.0,0.0,-88,,,Pakistan,5.0,Pakistan,56.0,1.0,Pakistan,1.0,2.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,,0,0,-88.0,,,0,0,,,2.0,,,,,,3.0,0.0,0.0,0.0,0.0,,2.0,,,,1.0,9.0,20.0,,2.0,0.0,-88.0,,0.0,1.0,2.0,,2004,8
1036,New York,New York,,,2004-08-29,19.0,3.0,,,,2.0,1.0,1,7.0,2.0,4.0,2.0,-88,,,0.0,-88.0,,,0.0,2.0,,1.0,0.0,0.0,,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,New York,New York,,,0.0,2.0,10.0,1.0,1.0,0.0,8.0,,,,2.0,2.0,1,1,-88.0,4.0,19.0,,,2,5.0,0.0,-88,,,United States of America,1.0,United States of America,,0.0,-88,-88.0,-88.0,3.0,0.0,-88.0,,-88.0,,0.0,0.0,,1.0,2.0,2,0,1.0,,,2,1,,,,,,,,,3.0,0.0,0.0,,,1.0,,,,,,,,,,0.0,-88.0,2.0,0.0,1.0,,3.0,2004,8
1039,California,Los Angeles,,,2005-08-02,4.0,6.0,7.0,2.0,,2.0,3.0,1,10.0,2.0,4.0,2.0,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,1.0,3.0,,,0.0,2.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,California,,,,0.0,1.0,10.0,4.0,,,5.0,,,,1.0,1.0,1,1,-88.0,6.0,21.0,1.0,0.0,2,5.0,0.0,-88,,,Pakistan,3.0,Pakistan,60.0,1.0,Pakistan,1.0,2.0,4.0,1.0,,5.0,,-88.0,0.0,0.0,,2.0,,0,0,-88.0,,,2,0,,,2.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,,0.0,0.0,4.0,3.0,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,3.0,,2005,8
1040,California,Los Angeles,,,2005-07-05,4.0,6.0,7.0,2.0,,2.0,3.0,1,10.0,2.0,4.0,2.0,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,1.0,1.0,,,0.0,2.0,120.0,1.0,0.0,1.0,0.0,1.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,California,,,,0.0,1.0,10.0,5.0,1.0,0.0,1.0,,,,1.0,2.0,1,1,3.0,2.0,25.0,,,2,,2.0,2004-11-01 00:00:00,0.0,-88,United States of America,1.0,United States of America,300.0,0.0,-88,-88.0,-88.0,2.0,0.0,-88.0,4.0,-88.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,-88.0,,,0,0,1.0,0.0,1.0,,,,,2.0,0.0,0.0,0.0,,0.0,1.0,6.0,,,0.0,3.0,3.0,4.0,,2.0,1.0,,,0.0,1.0,1.0,3.0,2005,7
1041,California,Los Angeles,,,2005-07-05,4.0,6.0,7.0,2.0,,2.0,3.0,1,10.0,2.0,4.0,2.0,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,1.0,3.0,,,0.0,2.0,,1.0,1.0,,,1.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,California,,,,,,10.0,5.0,0.0,0.0,,,,,2.0,2.0,3,1,-88.0,2.0,21.0,1.0,0.0,2,8.0,1.0,2002-01-01 00:00:00,0.0,-88,United States of America,1.0,United States of America,252.0,0.0,-88,-88.0,-88.0,4.0,,,1.0,,4.0,0.0,0.0,2.0,2.0,,0,0,-88.0,,,0,0,0.0,,2.0,,,,,,3.0,0.0,0.0,,,0.0,4.0,,,0.0,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,0.0,,2005,7
1042,California,New Folsom,,,2005-08-19,4.0,6.0,7.0,2.0,,2.0,3.0,1,10.0,-88.0,-88.0,2.0,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,1.0,1.0,,,,2.0,36.0,1.0,1.0,0.0,0.0,,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,California,,,,0.0,2.0,3.0,1.0,,,0.0,,,,2.0,2.0,,0,3.0,1.0,37.0,,,2,,2.0,,0.0,-88,United States of America,1.0,United States of America,444.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,,,,0.0,0.0,,1.0,,0,0,-88.0,,,0,0,,,,,,,,2.0,3.0,0.0,0.0,,0.0,1.0,4.0,6.0,,,3.0,1.0,,,3.0,0.0,-88.0,,0.0,,,,2005,8
1043,California,Torrance,,,2005-08-31,4.0,6.0,7.0,2.0,,2.0,3.0,1,10.0,2.0,4.0,2.0,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,0.0,-88.0,,,0.0,3.0,8.0,0.0,-88.0,-88.0,,,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,California,,,,0.0,3.0,10.0,5.0,0.0,0.0,,,,,1.0,1.0,1,0,3.0,2.0,29.0,2.0,0.0,2,15.0,1.0,,2.0,1997-01-01 00:00:00,United States of America,1.0,United States of America,348.0,0.0,-88,-88.0,-88.0,,0.0,-88.0,,,,0.0,0.0,,1.0,,0,0,-88.0,,,0,0,,,,,,,1.0,2.0,3.0,0.0,0.0,0.0,,0.0,6.0,,,,3.0,3.0,6.0,,1.0,1.0,3.0,,1.0,1.0,1.0,0.0,2005,8
1046,Ohio,Toledo,,,2006-02-21,-88.0,,,-88.0,-88.0,-88.0,0.0,1,7.0,2.0,4.0,2.0,Al-Qaeda in Iraq,,,,,,,,2.0,36.0,1.0,,1.0,1.0,,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Ohio,Toledo,,,0.0,,8.0,5.0,,,,,,,,,1,1,-88.0,4.0,43.0,2.0,7.0,2,1.0,0.0,-88,,,United States of America,2.0,Palestine,,1.0,Palestine,1.0,,,0.0,-88.0,2.0,,3.0,0.0,0.0,,2.0,,0,0,-88.0,,,0,0,,1.0,2.0,2.0,,,,,2.0,0.0,,1.0,0.0,,,,,,1.0,10.0,6.0,,4.0,0.0,-88.0,,0.0,1.0,2.0,,2006,2
1048,Georgia,Atlanta,,,2006-04-21,2.0,4.0,15.0,1.0,2.0,,1.0,1,5.0,2.0,4.0,2.0,Lashkar-e Tayyiba (LeT),,,0.0,-88.0,,,0.0,,,1.0,0.0,1.0,2.0,1.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Georgia,Atlanta,,,0.0,1.0,8.0,4.0,1.0,0.0,5.0,,,,2.0,1.0,1,0,-88.0,6.0,21.0,1.0,0.0,2,5.0,0.0,-88,1.0,,United States of America,2.0,Pakistan,108.0,1.0,Pakistan,,,4.0,1.0,,5.0,,-88.0,0.0,0.0,2.0,2.0,,0,0,-88.0,,,0,0,0.0,,2.0,1.0,0.0,0.0,,,2.0,0.0,0.0,,0.0,0.0,6.0,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,2.0,,2006,4
1049,Georgia,Roswell,,,2006-04-20,2.0,4.0,15.0,1.0,2.0,,1.0,1,5.0,2.0,4.0,2.0,Lashkar-e Tayyiba (LeT),al-Qaeda core,,,,,,1.0,3.0,12.0,1.0,0.0,1.0,2.0,,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Georgia,Roswell,,,1.0,2.0,8.0,5.0,,,,,,,1.0,1.0,1,1,-88.0,6.0,19.0,2.0,0.0,2,1.0,0.0,-88,,,United States of America,1.0,United States of America,228.0,2.0,Bangladesh,,2.0,3.0,1.0,,,,,0.0,0.0,,,,0,0,-88.0,,,0,0,,1.0,2.0,,,,,,2.0,,,0.0,,0.0,4.0,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,2.0,,2006,4
1050,Florida,Miami,Illinois,Chicago,2006-06-22,1.0,3.0,14.0,1.0,1.0,3.0,1.0,1,7.0,2.0,4.0,2.0,al-Qaeda core,,,0.0,-88.0,,,2.0,3.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Florida,North Miami,,,0.0,2.0,8.0,5.0,1.0,0.0,0.0,,,,1.0,1.0,1,1,-88.0,2.0,32.0,2.0,3.0,2,11.0,1.0,1994-01-01 00:00:00,0.0,-88,United States of America,1.0,United States of America,384.0,0.0,-88,-88.0,-88.0,4.0,0.0,-88.0,1.0,,3.0,0.0,0.0,2.0,1.0,2.0,0,0,-88.0,,,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,-88.0,,,-88.0,0.0,-88.0,3.0,0.0,1.0,1.0,0.0,2006,6
1051,Florida,Miami,Illinois,Chicago,2006-06-22,1.0,3.0,14.0,1.0,1.0,3.0,1.0,1,7.0,2.0,4.0,2.0,al-Qaeda core,,,,,,,,2.0,,1.0,,,,,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Florida,Miami,,,,,10.0,5.0,,,,,,,,,,,-88.0,2.0,29.0,1.0,0.0,2,,,,,,Haiti,5.0,Haiti,108.0,1.0,Haiti,1.0,0.0,,0.0,-88.0,,,,0.0,0.0,1.0,1.0,,0,0,-88.0,,,0,0,,1.0,,,,,,,3.0,,0.0,,,,,,,,1.0,20.0,,,3.0,0.0,-88.0,,0.0,,,,2006,6
1052,Florida,Miami,Illinois,Chicago,2006-06-23,1.0,3.0,14.0,1.0,1.0,3.0,1.0,1,5.0,2.0,4.0,2.0,al-Qaeda core,,,1.0,4.0,,,0.0,2.0,7.0,1.0,0.0,0.0,,,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Florida,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,2.0,31.0,1.0,0.0,2,8.0,2.0,,,,United States of America,1.0,United States of America,372.0,0.0,-88,-88.0,-88.0,4.0,0.0,-88.0,1.0,,4.0,0.0,0.0,,2.0,,0,0,-88.0,,,0,0,0.0,,2.0,1.0,0.0,0.0,,,3.0,0.0,0.0,,,0.0,4.0,6.0,,,2.0,16.0,18.0,,2.0,0.0,-88.0,,0.0,1.0,,,2006,6
1053,Florida,Miami,Illinois,Chicago,2006-06-23,1.0,3.0,14.0,1.0,1.0,3.0,1.0,1,7.0,2.0,4.0,2.0,al-Qaeda core,,,1.0,4.0,,,0.0,2.0,,1.0,0.0,1.0,0.0,0.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Florida,,,,0.0,2.0,10.0,1.0,0.0,0.0,0.0,,,,,2.0,,3,,2.0,22.0,1.0,0.0,2,11.0,,,,,United States of America,1.0,United States of America,264.0,0.0,-88,-88.0,-88.0,2.0,0.0,-88.0,,,1.0,0.0,0.0,,1.0,,0,0,-88.0,,,0,1,,,,,,,,,3.0,0.0,0.0,,,1.0,5.0,,,,1.0,16.0,,,2.0,0.0,-88.0,,0.0,,,,2006,6
1054,Florida,Miami,Illinois,Chicago,2006-06-23,1.0,3.0,14.0,1.0,1.0,3.0,1.0,1,5.0,2.0,4.0,2.0,al-Qaeda core,,,1.0,4.0,,,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Florida,Miami,,,0.0,,10.0,1.0,,,0.0,,,,,,,,-88.0,2.0,21.0,1.0,0.0,2,,,,,,United States of America,1.0,United States of America,288.0,0.0,-88,-88.0,-88.0,,,,,,,0.0,,,,,0,0,-88.0,,,0,0,,,,,,,,,3.0,0.0,0.0,,,,6.0,,,,,,,,,0.0,-88.0,,0.0,1.0,,,2006,6
1055,Florida,Miami,Illinois,Chicago,2006-06-23,1.0,3.0,14.0,1.0,1.0,3.0,1.0,1,7.0,2.0,4.0,2.0,al-Qaeda core,,,1.0,4.0,,,0.0,2.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Florida,Miami,Georgia,Atlanta,0.0,,10.0,1.0,0.0,0.0,,,,,,,,,,2.0,31.0,2.0,3.0,2,,,,,,Haiti,3.0,Haiti,240.0,1.0,Haiti,-88.0,,,0.0,-88.0,1.0,,4.0,,,,2.0,,0,0,-88.0,,,0,0,,,,,,,,,3.0,0.0,0.0,0.0,,,2.0,,,,,,,,,0.0,-88.0,,0.0,,,,2006,6
1056,Florida,Miami,Illinois,Chicago,2006-06-23,1.0,3.0,14.0,1.0,1.0,3.0,1.0,1,9.0,2.0,4.0,2.0,al-Qaeda core,,,1.0,4.0,,,,2.0,,1.0,0.0,1.0,0.0,0.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Pennsylvania,,,,,,10.0,5.0,1.0,,1.0,,,,1.0,2.0,1,,,2.0,21.0,,,2,,2.0,,,,United States of America,1.0,United States of America,252.0,0.0,-88,-88.0,-88.0,,,,,,,0.0,0.0,,,,0,0,-88.0,,,0,0,,,,,,,,,3.0,0.0,0.0,,0.0,,6.0,,,,,,,,,0.0,-88.0,,0.0,1.0,1.0,,2006,6
1058,New Jersey,Cherry Hill,,,2007-05-07,4.0,,,2.0,2.0,3.0,3.0,1,7.0,2.0,4.0,2.0,-88,,,,,,,1.0,3.0,12.0,1.0,1.0,0.0,1.0,,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,New Jersey,Cherry Hill,,,0.0,2.0,10.0,5.0,1.0,0.0,5.0,,,,,2.0,1,,-88.0,4.0,24.0,1.0,0.0,2,1.0,0.0,-88,,,United States of America,2.0,Jordan,264.0,1.0,Jordan,1.0,,4.0,0.0,-88.0,1.0,,4.0,0.0,0.0,1.0,2.0,,0,0,-88.0,,,0,0,,,,2.0,,,0.0,0.0,1.0,0.0,0.0,,,,4.0,3.0,1.0,0.0,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,1.0,,2007,5
1059,New Jersey,Cherry Hill,,,2006-01-01,4.0,,,2.0,2.0,3.0,3.0,1,7.0,2.0,4.0,2.0,-88,,,0.0,-88.0,,,0.0,2.0,30.0,1.0,1.0,0.0,1.0,,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Pennsylvania,,New Jersey,,0.0,,10.0,5.0,0.0,0.0,,,,,,,2,0,-88.0,3.0,23.0,2.0,2.0,2,5.0,0.0,-88,0.0,-88,Yugoslavia; Albania,5.0,Yugoslavia,264.0,1.0,Albania,1.0,1.0,3.0,0.0,-88.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0,0,-88.0,,,0,0,0.0,,2.0,2.0,1.0,3.0,,,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,16.0,20.0,,1.0,0.0,-88.0,0.0,0.0,1.0,2.0,0.0,2006,1
1061,New Jersey,Cherry Hill,,,2006-01-01,4.0,,,2.0,2.0,3.0,3.0,1,7.0,2.0,4.0,2.0,-88,,,0.0,-88.0,,,0.0,2.0,,1.0,1.0,0.0,0.0,0.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,New Jersey,,,,0.0,2.0,10.0,5.0,0.0,0.0,1.0,,,,1.0,1.0,1,0,,3.0,25.0,2.0,2.0,2,5.0,0.0,-88,,,Yugoslavia,5.0,Yugoslavia,300.0,1.0,Yugoslavia,-88.0,,2.0,0.0,-88.0,2.0,0.0,4.0,0.0,0.0,,2.0,,0,0,-88.0,,,0,0,,1.0,2.0,2.0,1.0,3.0,,,3.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,,0.0,1.0,16.0,20.0,,1.0,0.0,-88.0,0.0,0.0,1.0,1.0,,2006,1
1063,New York,New York,,,2007-06-03,6.0,,,2.0,2.0,3.0,2.0,1,7.0,2.0,4.0,2.0,-88,,,,,,,,3.0,,1.0,0.0,1.0,,,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,New York,Brooklyn,,,1.0,2.0,10.0,4.0,1.0,0.0,,,,,2.0,2.0,1,,-88.0,2.0,63.0,3.0,2.0,2,5.0,,,,,United States of America,2.0,Guyana,,1.0,Guyana,1.0,,,,,1.0,,3.0,0.0,0.0,,1.0,,0,0,-88.0,,,0,0,,1.0,,,,,,,3.0,0.0,0.0,,,1.0,,,,,,,,,,0.0,-88.0,,0.0,1.0,3.0,,2007,6
1070,Texas,,Pakistan,Peshawar,1995-01-01,-88.0,,,-88.0,-88.0,-88.0,0.0,1,10.0,,,3.0,Taliban,,,,,,,,2.0,,,,,,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Texas,,,,1.0,,10.0,1.0,,,,,,,,,,,,,,,,2,1.0,0.0,-88,,,United States of America,,,,,,,,,,,,,,,0.0,,,,0,0,-88.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,-88.0,,0.0,,,,1995,1
1074,Pakistan,,,,1995-01-01,-88.0,,,-88.0,-88.0,-88.0,0.0,1,10.0,-88.0,-88.0,3.0,Taliban,,,0.0,-88.0,,,1.0,2.0,36.0,0.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Illinois,Chicago,,,1.0,2.0,10.0,5.0,0.0,0.0,0.0,,,,1.0,2.0,1,,,2.0,25.0,1.0,0.0,2,1.0,0.0,-88,,,United States of America,1.0,United States of America,300.0,0.0,-88,-88.0,-88.0,5.0,1.0,,,,,0.0,0.0,,,,0,0,-88.0,,,0,0,,,,,,,,,3.0,,,,,,6.0,,,0.0,,,,,,0.0,-88.0,0.0,0.0,1.0,,,1995,1
1076,Virginia,Langley,,,1993-01-25,2.0,,,1.0,1.0,1.0,5.0,1,10.0,2.0,2.0,0.0,-88,,,0.0,-88.0,,,0.0,-88.0,-88.0,0.0,-88.0,-88.0,-88.0,1.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Virginia,,,,1.0,,10.0,,1.0,0.0,8.0,,,,1.0,1.0,1,0,-88.0,4.0,29.0,1.0,0.0,2,1.0,0.0,-88,0.0,-88,Pakistan,5.0,Pakistan,24.0,1.0,Pakistan,1.0,,9.0,0.0,-88.0,2.0,,3.0,0.0,0.0,,2.0,,0,0,-88.0,,,0,0,0.0,1.0,2.0,2.0,,,,,0.0,0.0,0.0,,,,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,0.0,0.0,1993,1
1079,Virginia,Falls Church,Saudi Arabia,,2005-09-20,1.0,2.0,6.0,0.0,2.0,3.0,1.0,1,7.0,2.0,4.0,2.0,al-Qaeda core,,,,,,,,2.0,36.0,1.0,0.0,,,1.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Virginia,Falls Church,,,1.0,2.0,8.0,5.0,1.0,0.0,1.0,,,,2.0,2.0,1,,,4.0,23.0,1.0,0.0,2,5.0,0.0,-88,0.0,-88,United States of America; Saudi Arabia,1.0,United States of America,276.0,0.0,-88,-88.0,-88.0,4.0,1.0,,5.0,,-88.0,0.0,0.0,,,,0,0,-88.0,,,0,0,,,,,,,,,3.0,,0.0,,,,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,1.0,,2005,9
1080,Washington,Fort Lewis,,,2004-02-12,-88.0,,,-88.0,-88.0,-88.0,0.0,0,5.0,2.0,4.0,0.0,-88,,,0.0,-88.0,,,2.0,-88.0,-88.0,0.0,-88.0,-88.0,2.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Washington,Fort Lewis,,,0.0,2.0,6.0,3.0,,,0.0,,,,1.0,,,0,,3.0,26.0,2.0,0.0,2,11.0,1.0,1999-01-01 00:00:00,,,United States of America,1.0,United States of America,,0.0,-88,-88.0,-88.0,5.0,0.0,-88.0,1.0,,4.0,4.0,0.0,,2.0,,0,0,-88.0,,,2,0,,,2.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,,,2004,2
1081,Oregon,Portland,,,2002-10-03,-88.0,,,-88.0,-88.0,-88.0,0.0,1,7.0,2.0,4.0,2.0,Taliban,al-Qaeda core,,0.0,-88.0,,,2.0,3.0,36.0,1.0,1.0,1.0,1.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Oregon,Portland,,,1.0,2.0,8.0,4.0,1.0,0.0,0.0,,,,1.0,1.0,1,,-88.0,2.0,31.0,1.0,,2,,1.0,,0.0,-88,United States of America,1.0,United States of America,,0.0,-88,-88.0,-88.0,5.0,,,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0,0,-88.0,,,0,0,,1.0,,,3.0,3.0,,,3.0,0.0,0.0,,,,,,,,0.0,-88.0,,,-88.0,0.0,-88.0,0.0,0.0,1.0,1.0,,2002,10
1082,Oregon,Portland,,,2002-10-03,-88.0,,,-88.0,-88.0,-88.0,0.0,1,7.0,2.0,4.0,2.0,Taliban,al-Qaeda core,,1.0,4.0,,,1.0,2.0,36.0,1.0,0.0,1.0,1.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Oregon,Portland,Texas,Houston,0.0,2.0,8.0,5.0,1.0,0.0,1.0,,,,2.0,2.0,,1,-88.0,2.0,31.0,3.0,0.0,2,,1.0,,,,United States of America,1.0,United States of America,360.0,0.0,-88,-88.0,-88.0,3.0,0.0,-88.0,1.0,,,5.0,0.0,,2.0,,0,0,-88.0,,,0,0,,,,,,,,,3.0,0.0,3.0,,,,,,,,,,,,,0.0,-88.0,,1.0,1.0,,,2002,10
1083,Oregon,Portland,,,2002-10-03,-88.0,,,-88.0,-88.0,-88.0,0.0,0,5.0,2.0,4.0,2.0,Taliban,al-Qaeda core,,1.0,4.0,,,1.0,2.0,12.0,1.0,0.0,1.0,1.0,,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1,0,0,0,11,,,Oregon,Portland,,,0.0,2.0,7.0,1.0,1.0,0.0,5.0,,,,1.0,1.0,1,,-88.0,2.0,25.0,3.0,,1,11.0,1.0,,,,United States of America,1.0,United States of America,,0.0,,,,,,,6.0,-88.0,,0.0,0.0,,,,0,0,-88.0,,,0,0,,,,,,,1.0,2.0,3.0,0.0,3.0,0.0,,0.0,5.0,3.0,,,0.0,-88.0,,,-88.0,0.0,-88.0,,0.0,1.0,1.0,,2002,10
